artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
krizz kaliko,unstable,2012,country,feel good physically like mentmentally mentally like lose like krizz anymore like unstable like fix go long bandaid barely hang hell need help dark like like dream feel real unstable reason cause stop thinkin bout leave unstable need help cause unstable reason cause stop thinkin bout leave unstable need cause hard unstable coocoo medicine better feel like heaven add soon pad room wish come womb room unbirth earth hurt say beserk single person hear like work burpee life beach surf okay scruple go ahhuh soowoo group brain noodle soup pain jump hoop jump booth figure wanna gotta breathe feel completely unstable reason cause stop thinkin bout leave unstable need help cause unstable reason cause stop thinkin bout leave unstable need cause hard unstable battle gotta get malignant dig grave slave figure miracle kill softly feel awfully like jittering coffee panic disorder think feel torture fully scorcher baby crazy bear raise days maybe unstable reason cause stop thinkin bout leave unstable need help cause unstable reason cause stop thinkin bout leave unstable need cause hard unstable cause find pray lately reach cause unstable,182,0.013308411,0.061530504,0.045612379,0.000427899,0.045628087,0.056305551,0.000427899,0.1453254870094311,0.3999268392066032,0.000427899,0.000427899,0.000427899,0.016941593,0.067081055,0.074816155,obscene,0.1142857142857142
jonathan fritzén,turn back time,2012,jazz,ladies gents partyin payin rent life get intense little brother joint revisit,12,0.00877193,0.00877193,0.168735812,0.00877193,0.00877193,0.3322112610268131,0.00877193,0.00877193,0.3587020474536074,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,obscene,0.1142857142857142
dr. john,ice age,2012,blues,hear better check personal stock swallow silver dollar nothin hock world movin fast movin slow matter know know innocence ladies gents sense see unseen play cage livin livin cold worry rent cent cash flash friends losin job start losin dope hangin rope innocence ladies gents sense see unseen play cage live play smokin crack fire blunt wind jail doin stint punk kid uzis suckers death thing ice breath life innocence ladies gents sense see unseen play cage innocence ladies gents sense see unseen play cage live live,87,0.001074114,0.1204152970030577,0.1747188919450354,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.6199379254114155,0.001074114,0.001074114,0.068816177,0.001074114,0.001074114,0.001074114,obscene,0.1142857142857142
shinedown,bully,2012,rock,hell cross line break bone throw stone know life fair wall fade memory bully joke hang rope lonely push dirt till word hurt hear lyric commercial,26,0.002105263,0.5663158358101235,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.2903311040238968,0.002105263,violence,0.1142857142857142
electronic swing orchestra,clint eastwood,2012,jazz,hand addict love know go baby stay close hand dont addict love know go baby stay close wipe tear eye long youre shed tear cause fine long dont dont dont baby fine long stay dont hand follow path truly mean queen knees serve dear baby cater need baby long dont dont baby fine long stay somebody sing time dont dont hold hand baby fine long stay,66,0.1959608017927419,0.029028388,0.001074114,0.318984545,0.001074114,0.001074114,0.2389344554955547,0.001074114,0.001074114,0.02356382,0.001074114,0.001074114,0.001074114,0.083010095,0.06321734,night/time,0.1142857142857142
reks,unlearn,2012,hip hop,gotta unlearn concern come seduction discuss trust clutch world know burn ash pass finger tip finally gip glass energy glass split benefit drop crop cockin forgottin block sign shots long stop limit option video depth brand nigga flash like waswith privilege segment imagination level generation knowledge pass psychological apple soldier blast democracy asshole mind free defeat scenes believe lesson hear lyric commercial,62,0.001879699,0.001879699,0.1812811345660495,0.068907748,0.001879699,0.001879699,0.001879699,0.001879699,0.3339688080655863,0.0018797,0.1707053668160238,0.075514653,0.04438231,0.001879699,0.001879699,obscene,0.1142857142857142
a$ap mob,coke and white bitches,2012,hip hop,shout nigga board classify chickens sink crack stave triple beam weight middle tryna white bitch snort plate coke columbia rid round benz look like trap flip night tryna money right live right fuck bitch night kick everyday half bring days live cali oceans condo open long stroke send husband fuss fuck love puff heavenly pant rip jeans wing bucket lean count cream roll bean disobedient dream tat neck bitch want stare macking hoe pose lyric commercial,76,0.001196172,0.001196172,0.1153319403463757,0.082795195,0.001196172,0.001196172,0.028879752,0.001196172,0.489852647,0.001196172,0.072539736,0.086370897,0.001196172,0.001196172,0.001196172,obscene,0.1142857142857142
imagine dragons,cha-ching (till we grow older),2012,rock,sleep night wake shiver heater go money tight little home live gotta live life blood boil doors open stand watch ohoh ohoh ohoh ohoh see ohoh ohoh ohoh ohoh see live till grow older worker soldier hear sound sing hear sound sing ching ching chingaling hear sound sing ching ching chingaling think run feel rain star star parade tell gonna okay gotta live life blood boil doors open stand watch ohoh ohoh ohoh ohoh see ohoh ohoh ohoh ohoh see live till grow older worker soldier hear sound sing ching ching chingaling hear sound sing ching ching chingaling ohoh ohoh ohoh ohoh ohoh margana ereht ohoh margana ereht ohoh margana ereht ohoh margana ereht live till grow older worker soldier hear sound sing ching ching chingaling hear sound sing ching ching chingaling live till grow older older till older worker soldier till older till older hear sound sing ching ching chingaling till older till older hear sound sing ching ching chingaling till older till older older till older till older till older till older till older till older till older older till older till older till older till older till older till older till older,195,0.000542594,0.062838026,0.1623938718340347,0.000542594,0.000542594,0.012472597,0.2013677165316834,0.000542594,0.033064099,0.328980547,0.000542594,0.1471397250634659,0.000542594,0.000542594,0.000542594,music,0.1142857142857142
adele,skyfall,2012,pop,hold breath count feel earth hear heart burst drown dream moment overdue sweep away steal fall crumble stand tall face fall crumble stand tall face skyfall skyfall skyfall start thousand pole apart worlds collide days dark number heart fall crumble stand tall face fall crumble stand tall face skyfall fall crumble stand tall fall crumble stand tall know security love arm keep harm hand hand stand fall crumble stand tall face fall crumble stand tall face skyfall fall stand tall skyfall,81,0.000877193,0.50216131,0.030872288,0.000877193,0.000877193,0.000877193,0.063000146,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.026043041,0.3656425130472518,0.000877193,violence,0.1142857142857142
mumford & sons,below my feet,2012,rock,cold blood bone light choose home lose sleep sleep hours weep know steep blacken hole lose earth feet sweat blood run weak learn eye serve hand learn eye serve hand learn spell tell time know desire wrap flesh twine earth feet sweat blood run weak learn eye serve hand learn eye serve hand learn earth feet sweat blood run weak learn eye serve hand learn eye serve hand learn,69,0.000907441,0.6485306083236415,0.2081919359879564,0.000907441,0.000907441,0.000907441,0.000907441,0.025027842,0.000907441,0.020365059,0.000907441,0.08518038,0.000907441,0.000907441,0.000907441,violence,0.1142857142857142
tedeschi trucks band,ball and chain,2011,blues,hallelujah rain yeah pray grind yesterday come flood pride ball chain think bind away bind mind hurricane come,18,0.1015941142422615,0.1035522963290718,0.003289474,0.003289474,0.065789474,0.003289474,0.003289474,0.003289474,0.084625968,0.003289474,0.003289474,0.003289474,0.1341087958423611,0.4178091921878772,0.003289474,sadness,0.1285714285714285
rival sons,soul,2011,blues,time think things tell want hear tell true darkness come loneliness give voice sound meaningless mouth eloquence think sound like heroes soul soul soul save soul wall stare ceiling try transcend doubt creep tell break wing tell need afraid fall darkness come loneliness give voice sound meaningless mouth eloquence think sound like heroes soul soul soul save soul hurt darling leave absentmindedly mistreat want thing want soul soul soul save soul,71,0.000892061,0.503462608,0.000892061,0.000892061,0.000892061,0.000892061,0.02280055,0.2974891845414757,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,violence,0.1285714285714285
bon iver,calgary,2011,pop,sleep ohoh ohohoh eyelids clip hold pop click father crib hair long neck shoulder blades ohoh ohohoh message tap cross breast erase space prop face dialogue teach body haunt cause try spell loss found pincher skin inside ohoh ohohoh pin black sphere eye know rope untie storm lake little wave body break go south swell orange light onepiece swimmer stick sell open ears open eye ohoh ohohoh starboard go stay inside demons come subside great sorry like want people right,80,0.00122399,0.4364397960716401,0.00122399,0.07835423,0.00122399,0.028032561,0.00122399,0.088546783,0.00122399,0.00122399,0.00122399,0.1434996894758229,0.1428465042770054,0.00122399,0.044582107,violence,0.1285714285714285
abstract artform,hip-hop is what i was doing (feat. flo soul & dj platform),2011,hip hop,decisions decisions decisions decisions neapolitickin long ambition diction gather friction sober colder shoulder frigid jamaica buena jerk abstract artworks vanilla come like clockwork galletas crema caramel dreamers chocolate feature persuasive weaker papaya pop sorbet cop tropics gourmet shit time slick rhyme melt hint lime shit important shit import shit gorgeous portion shit important shit important shit import shit gorgeous portion shit important bish aren stick shit decisions decisions decisions decisions hear come weather july swelter papayas good outbid fine sweaters michoacana arrayan fresa splinter figure artists pecan guava best twist liquor goddess heaven send bless girth hardest immigrants work sugar sweet rally communities passion fruit cool strip mean streak sweep consumer streets smash hips scoop friction shit important shit import shit gorgeous portion shit important shit important shit import shit gorgeous portion shit important bish aren stick shit,138,0.001169591,0.001169591,0.001169591,0.063715159,0.001169591,0.001169591,0.030082314,0.001169591,0.8027520858261151,0.001169591,0.001169591,0.001169591,0.043565639,0.001169591,0.001169591,obscene,0.1285714285714285
