type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_IN,75268.66,C1719489546,6995984.87,7071253.53,C732969680,2046667.43,1971398.77,0,0
PAYMENT,2920.91,C1580214810,15137.0,12216.09,M1466848884,0.0,0.0,0,0
CASH_IN,7855.15,C502807890,964188.76,972043.91,C1401757021,1323458.57,1315603.42,0,0
PAYMENT,15045.08,C1586020975,6388.0,0.0,M1631787734,0.0,0.0,0,0
CASH_OUT,251953.23,C1445951953,16836.0,0.0,C1833417340,2165698.61,2417651.84,0,0
PAYMENT,5917.87,C1596472029,0.0,0.0,M89770322,0.0,0.0,0,0
CASH_IN,215690.25,C425986121,25570.0,241260.25,C494530686,0.0,0.0,0,0
PAYMENT,5030.09,C1793166161,91685.0,86654.91,M865166155,0.0,0.0,0,0
PAYMENT,557.56,C99412503,30173.83,29616.27,M1650272688,0.0,0.0,0,0
PAYMENT,4510.15,C2099199977,15966.0,11455.85,M1959931357,0.0,0.0,0,0
CASH_IN,129915.88,C1079435429,3058988.46,3188904.33,C2010154435,1089782.1,959866.23,0,0
CASH_OUT,101040.62,C1968363920,0.0,0.0,C23003609,298968.43,400009.05,0,0
PAYMENT,1381.68,C80643728,20052.0,18670.32,M1184330834,0.0,0.0,0,0
CASH_IN,49223.78,C280912166,5570.0,54793.78,C1192665889,1880394.25,1831170.46,0,0
CASH_IN,80052.19,C1872737254,5362233.14,5442285.33,C96005542,2373803.53,2293751.34,0,0
CASH_IN,47155.1,C44889368,1218643.89,1265798.99,C1537450684,240893.1,193738.0,0,0
CASH_IN,315974.58,C772008230,23296.0,339270.58,C42522732,263688.76,0.0,0,0
TRANSFER,585366.05,C231818413,51779.84,0.0,C430925832,1166285.97,1751652.02,0,0
PAYMENT,25148.49,C1628731674,10293.0,0.0,M1979930585,0.0,0.0,0,0
PAYMENT,20976.39,C972239938,10242.0,0.0,M1384550985,0.0,0.0,0,0
TRANSFER,641941.96,C1937787041,0.0,0.0,C906530326,5164304.7,5923156.48,0,0
TRANSFER,19066.1,C1839927434,0.0,0.0,C1702360169,310548.13,329614.23,0,0
PAYMENT,13032.37,C2030763540,0.0,0.0,M1610452513,0.0,0.0,0,0
PAYMENT,24361.94,C587883925,0.0,0.0,M1443525899,0.0,0.0,0,0
CASH_IN,43775.27,C625458859,5279027.08,5322802.36,C1393541714,3299262.03,3255486.76,0,0
CASH_IN,135073.85,C3985551,11171.0,146244.85,C394292256,136750.67,1676.81,0,0
PAYMENT,7033.14,C99375944,0.0,0.0,M468379718,0.0,0.0,0,0
CASH_OUT,332.36,C1803700149,332.36,0.0,C1702786373,195086.54,195418.9,1,0
CASH_OUT,142049.46,C1909838612,0.0,0.0,C1055978033,207001.56,349051.02,0,0
PAYMENT,7597.27,C307943543,854928.08,847330.81,M1136162752,0.0,0.0,0,0
PAYMENT,21634.19,C880854619,45940.59,24306.4,M1818249145,0.0,0.0,0,0
CASH_IN,168085.21,C780946994,500166.0,668251.21,C759047229,0.0,0.0,0,0
PAYMENT,3867.44,C1188633231,0.0,0.0,M563568075,0.0,0.0,0,0
TRANSFER,3527811.34,C2021666869,11207.0,0.0,C568250601,745168.89,4272980.23,0,0
CASH_OUT,26209.97,C6263438,7173.0,0.0,C787471641,0.0,26209.97,0,0
TRANSFER,812018.97,C970237548,370734.32,0.0,C214774813,29124641.72,29936660.68,0,0
CASH_OUT,382097.09,C897092639,0.0,0.0,C1281994800,1599852.91,1981950.0,0,0
CASH_OUT,56142.6,C1979813204,27859.02,0.0,C1927250278,625671.95,681814.55,0,0
TRANSFER,441802.26,C1978814327,0.0,0.0,C1421519294,7465799.3,7907601.56,0,0
PAYMENT,7742.74,C63521879,52482.0,44739.26,M2077264051,0.0,0.0,0,0
DEBIT,2200.95,C1267785434,54052.0,51851.05,C467898791,448101.05,450302.0,0,0
TRANSFER,507125.27,C331955313,0.0,0.0,C1031303902,714016.48,1221141.75,0,0
CASH_IN,166870.54,C737744343,6169047.78,6335918.32,C382134181,2742715.28,2575844.74,0,0
TRANSFER,2270936.5,C1402579742,0.0,0.0,C1408847191,2305094.48,4576030.98,0,0
CASH_OUT,42689.01,C888799893,42207.0,0.0,C1568253840,0.0,42689.01,0,0
CASH_IN,293872.19,C5363012,334471.21,628343.4,C10573518,1728152.45,1551151.42,0,0
CASH_IN,116776.81,C1678509860,30286.0,147062.81,C1291778140,0.0,0.0,0,0
PAYMENT,303.39,C14811496,112130.0,111826.61,M499827425,0.0,0.0,0,0
PAYMENT,2290.27,C531740720,0.0,0.0,M934141548,0.0,0.0,0,0
CASH_OUT,3104.95,C1367096804,0.0,0.0,C1495818016,318274.97,321379.92,0,0
CASH_OUT,147135.39,C1561215712,0.0,0.0,C369347276,234500.88,381636.27,0,0
PAYMENT,4857.88,C511565538,547.0,0.0,M99717601,0.0,0.0,0,0
PAYMENT,16635.95,C91552167,84621.0,67985.05,M832439168,0.0,0.0,0,0
TRANSFER,876093.66,C510113137,0.0,0.0,C1682817450,2177632.19,3053725.85,0,0
CASH_IN,409037.88,C1512615591,9438180.45,9847218.33,C1897916227,684219.92,275182.05,0,0
CASH_OUT,280005.13,C536891980,22334.0,0.0,C748276182,0.0,280005.13,0,0
CASH_OUT,115160.21,C945991131,947.0,0.0,C1981432142,19.0,90933.02,0,0
PAYMENT,6943.85,C35038917,0.0,0.0,M1609436210,0.0,0.0,0,0
PAYMENT,2976.85,C407575147,0.0,0.0,M1596308668,0.0,0.0,0,0
PAYMENT,1664.68,C319423948,3.0,0.0,M481903104,0.0,0.0,0,0
CASH_OUT,183929.23,C1886048556,20426.0,0.0,C865232674,637100.78,821030.02,0,0
CASH_OUT,112521.22,C1234756068,99704.0,0.0,C946877886,337666.86,450188.07,0,0
CASH_OUT,66088.05,C1898040353,176915.0,110826.95,C1347589626,123927.08,190015.13,0,0
CASH_IN,86537.7,C1802452535,2442795.27,2529332.97,C1371843855,2648724.82,2562187.12,0,0
CASH_IN,237025.57,C1120172362,443.0,237468.57,C183988204,0.0,0.0,0,0
PAYMENT,17819.94,C608248674,0.0,0.0,M1859078890,0.0,0.0,0,0
CASH_OUT,110072.01,C1786541247,0.0,0.0,C512673184,653970.67,764042.68,0,0
CASH_IN,104271.18,C770068750,8197252.07,8301523.25,C285241025,4001766.07,3897494.89,0,0
PAYMENT,32453.56,C1924120370,231776.12,199322.56,M1179801630,0.0,0.0,0,0
CASH_IN,197251.71,C1853739538,2062277.84,2259529.55,C671136559,18840562.39,18643310.67,0,0
PAYMENT,8768.75,C1602923624,862.0,0.0,M971719772,0.0,0.0,0,0
CASH_IN,477293.43,C669858709,373141.49,850434.91,C1720184074,13919840.45,13442547.03,0,0
PAYMENT,13327.57,C1060930596,45.0,0.0,M1101557719,0.0,0.0,0,0
PAYMENT,803.28,C699697638,55141.3,54338.02,M9788690,0.0,0.0,0,0
PAYMENT,15462.81,C910448781,10663.0,0.0,M479404599,0.0,0.0,0,0
TRANSFER,1457914.21,C1929173,10975.0,0.0,C451934410,168748.03,1626662.24,0,0
CASH_IN,43008.69,C1063470847,15785338.4,15828347.09,C2056375038,1600994.5,1557985.81,0,0
CASH_OUT,126961.55,C294063776,0.0,0.0,C526503687,285130.59,412092.14,0,0
PAYMENT,2425.16,C1327811794,94982.97,92557.81,M885374287,0.0,0.0,0,0
PAYMENT,38263.94,C187465752,0.0,0.0,M1808038676,0.0,0.0,0,0
CASH_OUT,189942.85,C774240022,0.0,0.0,C1625869110,473406.19,663349.04,0,0
CASH_OUT,6636.36,C1291273000,93929.73,87293.37,C842195064,50864.55,57500.91,0,0
CASH_OUT,456400.88,C1164159165,0.0,0.0,C795220676,1660743.31,2117144.2,0,0
CASH_IN,104982.51,C263616577,1983819.55,2088802.06,C966823213,234294.86,129312.35,0,0
PAYMENT,15150.44,C2073084710,1329.0,0.0,M675335836,0.0,0.0,0,0
CASH_OUT,300626.47,C2102975455,30.0,0.0,C1181549947,75031.83,375658.3,0,0
PAYMENT,6218.57,C211621230,14570.0,8351.43,M1302389678,0.0,0.0,0,0
CASH_IN,476248.87,C542319512,5635726.64,6111975.51,C514268168,7036843.21,6436712.16,0,0
CASH_OUT,130874.18,C2029119963,307325.0,176450.82,C411634341,846201.08,977075.26,0,0
CASH_OUT,37285.74,C466193582,0.0,0.0,C754563509,2901873.7,2939159.45,0,0
PAYMENT,3735.95,C1320746654,853.0,0.0,M73047727,0.0,0.0,0,0
CASH_IN,224199.68,C675701390,1754041.92,1978241.59,C2006973036,2455347.22,2231147.55,0,0
PAYMENT,32638.48,C49198875,0.0,0.0,M940676480,0.0,0.0,0,0
CASH_IN,267052.76,C375582919,1906329.78,2173382.54,C1553627872,693749.38,426696.62,0,0
PAYMENT,8532.1,C90023630,0.0,0.0,M742029993,0.0,0.0,0,0
PAYMENT,29310.25,C184639954,71381.33,42071.08,M24938909,0.0,0.0,0,0
PAYMENT,2857.41,C2065829689,0.0,0.0,M850955274,0.0,0.0,0,0
PAYMENT,544.28,C1572668596,0.0,0.0,M593157481,0.0,0.0,0,0
CASH_OUT,136956.32,C1475019641,0.0,0.0,C1230754061,3194227.4,3331183.73,0,0
PAYMENT,28916.48,C658565540,575631.97,546715.49,M567377548,0.0,0.0,0,0
PAYMENT,30505.21,C1025293403,0.0,0.0,M439688649,0.0,0.0,0,0
PAYMENT,13007.35,C2114873467,119.0,0.0,M789811359,0.0,0.0,0,0
PAYMENT,2590.49,C659900373,26048.29,23457.8,M71116807,0.0,0.0,0,0
CASH_OUT,317305.12,C847800601,41703.0,0.0,C1028419020,222156.97,539462.09,0,0
CASH_IN,87083.03,C985220474,5264.0,92347.03,C500003863,375927.22,288844.19,0,0
PAYMENT,7442.1,C222373361,272.0,0.0,M1452402344,0.0,0.0,0,0
PAYMENT,3805.18,C2050469354,0.0,0.0,M1459674689,0.0,0.0,0,0
PAYMENT,12947.61,C2029053196,109696.0,96748.39,M657656983,0.0,0.0,0,0
TRANSFER,60027.86,C1466920,0.0,0.0,C2121007298,187865.21,247893.08,0,0
CASH_OUT,55816.18,C662397637,0.0,0.0,C980719461,19597739.94,19653556.12,0,0
PAYMENT,12373.14,C2075223500,0.0,0.0,M1082230965,0.0,0.0,0,0
CASH_OUT,46098.0,C907372473,67601.0,21503.0,C1474996655,5706038.99,5763183.19,0,0
PAYMENT,1417.57,C529982358,0.0,0.0,M387010811,0.0,0.0,0,0
CASH_IN,146189.09,C477994233,286.0,146475.09,C988984056,54021.72,0.0,0,0
CASH_OUT,78248.1,C2043881295,0.0,0.0,C1483118690,582188.69,660436.79,0,0
TRANSFER,346133.27,C1949070616,0.0,0.0,C1895901243,1080182.96,1426316.23,0,0
CASH_OUT,457768.08,C53486433,0.0,0.0,C1895124097,936271.3,1394039.38,0,0
PAYMENT,30615.56,C1222347393,0.0,0.0,M332408529,0.0,0.0,0,0
PAYMENT,14746.39,C1507649566,0.0,0.0,M1212573426,0.0,0.0,0,0
DEBIT,1466.15,C601726153,40808.0,39341.85,C368198043,1131267.57,1132733.73,0,0
CASH_IN,85459.67,C785251035,1093163.27,1178622.94,C118720416,554800.83,469341.17,0,0
PAYMENT,15274.01,C848389706,186454.16,171180.16,M605814827,0.0,0.0,0,0
CASH_IN,19984.89,C1582384039,2961854.29,2981839.17,C1498054790,2038832.71,2018847.82,0,0
CASH_OUT,386153.92,C1953593635,0.0,0.0,C548056372,1131511.48,1517665.4,0,0
CASH_IN,271391.51,C118162357,19467.0,290858.51,C804836251,578723.33,283683.41,0,0
PAYMENT,19095.37,C21938064,51.0,0.0,M1285608121,0.0,0.0,0,0
PAYMENT,9619.84,C1687413878,6664.0,0.0,M397248228,0.0,0.0,0,0
PAYMENT,22782.92,C1689207939,5856.54,0.0,M1140133731,0.0,0.0,0,0
PAYMENT,3093.2,C960844666,733.0,0.0,M1596539487,0.0,0.0,0,0
PAYMENT,263.83,C262217344,0.0,0.0,M1335163754,0.0,0.0,0,0
PAYMENT,7714.46,C1595598701,1046.0,0.0,M1766736120,0.0,0.0,0,0
CASH_OUT,185950.14,C2135156895,235449.0,49498.86,C325982869,918858.9,1104809.04,0,0
TRANSFER,1017465.59,C643488385,0.0,0.0,C913607245,1963962.16,2981427.75,0,0
CASH_IN,324219.48,C1008681945,10116.0,334335.48,C369467694,0.0,0.0,0,0
PAYMENT,32297.35,C509689052,0.0,0.0,M1363326830,0.0,0.0,0,0
CASH_OUT,173099.31,C1295424136,76860.0,0.0,C1134944538,0.0,173099.31,0,0
TRANSFER,37387628.1,C102829469,862621.88,0.0,C1997281537,37843025.59,75230653.69,0,0
PAYMENT,31744.75,C530438051,37837.55,6092.8,M627121014,0.0,0.0,0,0
PAYMENT,31619.22,C1009496254,0.0,0.0,M412555709,0.0,0.0,0,0
CASH_IN,27733.98,C908538540,4448784.83,4476518.8,C903459177,4227456.9,4199722.92,0,0
CASH_OUT,151624.9,C835877108,0.0,0.0,C801479404,387578.66,539203.56,0,0
PAYMENT,5759.69,C1415593808,4594.0,0.0,M464570034,0.0,0.0,0,0
PAYMENT,27149.17,C1534851824,116352.32,89203.15,M1207986388,0.0,0.0,0,0
CASH_OUT,389102.31,C1700911838,0.0,0.0,C1187106688,520143.66,909245.97,0,0
PAYMENT,15369.52,C183685756,45715.0,30345.48,M2070786664,0.0,0.0,0,0
CASH_OUT,324146.47,C1534236280,1496.13,0.0,C988496184,702598.03,1026744.5,0,0
PAYMENT,8206.63,C2064001160,0.0,0.0,M1044238037,0.0,0.0,0,0
PAYMENT,64345.1,C639236570,94327.0,29981.9,M347818850,0.0,0.0,0,0
CASH_OUT,235124.02,C1088944307,0.0,0.0,C550007204,1284103.94,1519227.95,0,0
CASH_OUT,99046.73,C717965062,0.0,0.0,C1755316852,326046.29,425093.02,0,0
PAYMENT,1359.92,C1972961986,110980.0,109620.08,M1565120235,0.0,0.0,0,0
CASH_OUT,10271.76,C1309987195,44781.0,34509.24,C300399724,7323690.07,7333961.83,0,0
PAYMENT,31088.78,C1965299982,113982.95,82894.17,M223458521,0.0,0.0,0,0
PAYMENT,23390.44,C1185989971,0.0,0.0,M878704948,0.0,0.0,0,0
PAYMENT,10575.39,C1143004140,148250.9,137675.52,M566542680,0.0,0.0,0,0
PAYMENT,19950.07,C808546729,0.0,0.0,M178280937,0.0,0.0,0,0
PAYMENT,4169.61,C229071531,0.0,0.0,M1181162628,0.0,0.0,0,0
CASH_OUT,136039.41,C177810770,0.0,0.0,C1168483431,769034.51,905073.92,0,0
PAYMENT,3561.49,C1723022740,10836.0,7274.51,M1553844504,0.0,0.0,0,0
PAYMENT,12573.98,C1831482775,72365.0,59791.02,M738346373,0.0,0.0,0,0
TRANSFER,264442.46,C1301111000,0.0,0.0,C2072870499,529205.06,793647.52,0,0
CASH_IN,116567.39,C1981400497,4623178.78,4739746.18,C552741309,421918.35,305350.96,0,0
PAYMENT,39580.52,C1881004908,207901.18,168320.65,M381873885,0.0,0.0,0,0
PAYMENT,8835.57,C2003601489,103061.0,94225.43,M699425952,0.0,0.0,0,0
CASH_IN,275693.16,C1885854238,50449.0,326142.16,C843077258,0.0,0.0,0,0
PAYMENT,14421.41,C644991287,65003.78,50582.37,M42449812,0.0,0.0,0,0
CASH_IN,95024.25,C7288314,212055.0,307079.25,C1110120649,731347.04,636322.78,0,0
TRANSFER,2650046.46,C324883139,7278.0,0.0,C2059574551,833728.56,3483775.03,0,0
CASH_OUT,168558.64,C129783691,0.0,0.0,C852882773,1984916.34,2153474.98,0,0
CASH_OUT,106522.01,C1095947942,0.0,0.0,C1887352568,674543.33,781065.35,0,0
CASH_OUT,96751.09,C1417508390,11453.0,0.0,C457832861,1952435.76,2049186.85,0,0
CASH_OUT,53560.3,C1092246696,8213.0,0.0,C1314618182,4895400.81,4829759.53,0,0
CASH_IN,51070.39,C274389525,22516866.41,22567936.8,C280351287,332731.81,281661.41,0,0
PAYMENT,15403.19,C357106615,1114.0,0.0,M1212278997,0.0,0.0,0,0
CASH_IN,201272.25,C993461637,2488354.18,2689626.42,C1067150563,673123.06,471850.81,0,0
PAYMENT,1417.4,C1712409010,0.0,0.0,M630415608,0.0,0.0,0,0
PAYMENT,3962.92,C1383617210,186153.0,182190.08,M62921250,0.0,0.0,0,0
PAYMENT,1482.53,C1565941625,178343.66,176861.13,M1698909732,0.0,0.0,0,0
PAYMENT,10092.61,C2003756793,0.0,0.0,M285011032,0.0,0.0,0,0
PAYMENT,6243.65,C1171120556,102442.49,96198.84,M74319552,0.0,0.0,0,0
PAYMENT,2655.22,C2041369446,0.0,0.0,M1162419110,0.0,0.0,0,0
PAYMENT,5700.61,C110541711,0.0,0.0,M923943615,0.0,0.0,0,0
PAYMENT,11743.31,C1815479258,94616.35,82873.04,M473131951,0.0,0.0,0,0
CASH_OUT,137915.61,C553572601,0.0,0.0,C851307344,3698735.63,3836651.24,0,0
CASH_OUT,133306.59,C644920390,47601.1,0.0,C1925852722,473913.98,607220.57,0,0
CASH_IN,74889.79,C928240140,89898.0,164787.79,C628388972,0.0,0.0,0,0
CASH_OUT,56661.89,C2016286909,440.0,0.0,C709805109,0.0,56661.89,0,0
PAYMENT,35153.3,C293452982,84939.0,49785.7,M58856656,0.0,0.0,0,0
PAYMENT,14898.59,C1796203143,10027.0,0.0,M895493957,0.0,0.0,0,0
CASH_OUT,171920.31,C1523794511,0.0,0.0,C2002171552,347059.69,302148.73,0,0
CASH_IN,155084.72,C552637768,16573.0,171657.72,C920861361,0.0,203977.49,0,0
CASH_IN,518578.78,C1677588965,629735.69,1148314.46,C1430434017,1158493.49,639914.71,0,0
CASH_IN,136696.64,C1882108698,451.0,137147.64,C592267395,0.0,0.0,0,0
PAYMENT,17697.54,C151475716,0.0,0.0,M2117887207,0.0,0.0,0,0
CASH_OUT,230108.44,C1326345714,0.0,0.0,C643996026,2297969.79,2477202.07,0,0
CASH_OUT,247340.65,C192803631,152739.0,0.0,C994276938,129160.9,376501.55,0,0
CASH_OUT,255004.03,C533183291,283360.13,28356.1,C1758491578,1511007.6,1772961.7,0,0
TRANSFER,80360.98,C902499517,0.0,0.0,C686667610,333883.6,378086.38,0,0
PAYMENT,15972.47,C1004207309,14527.0,0.0,M1060152988,0.0,0.0,0,0
CASH_IN,152576.97,C559918431,413446.88,566023.86,C111230437,312866.59,160289.61,0,0
CASH_IN,166529.59,C1136203906,3780079.95,3946609.54,C2231571,3911823.16,3745293.57,0,0
CASH_IN,176651.43,C147105184,467650.9,644302.33,C1451301112,348234.98,171583.55,0,0
PAYMENT,5939.01,C116237513,0.0,0.0,M1234379017,0.0,0.0,0,0
CASH_OUT,66064.1,C7877922,0.0,0.0,C345891541,8260581.97,8326646.07,0,0
CASH_IN,96265.57,C327277616,1928578.58,2024844.15,C1089402999,973843.17,877577.6,0,0
TRANSFER,1589240.39,C1042507587,15126.0,0.0,C120215881,72736.56,1661976.95,0,0
PAYMENT,8890.27,C2015296100,11429.0,2538.73,M568135171,0.0,0.0,0,0
CASH_OUT,427967.05,C1932290223,16309.0,0.0,C2022296258,53982.19,481949.24,0,0
CASH_OUT,61880.65,C1663139267,26838.0,0.0,C2077523633,73549.61,135430.26,0,0
CASH_OUT,71072.56,C937894337,0.0,0.0,C467736901,336700.18,407772.74,0,0
CASH_OUT,364177.39,C244685609,29896.0,0.0,C2082819525,684026.85,1048204.24,0,0
TRANSFER,102637.28,C2003003848,0.0,0.0,C588963141,227110.96,329748.24,0,0
PAYMENT,5242.41,C1112209322,0.0,0.0,M71207122,0.0,0.0,0,0
PAYMENT,21647.24,C1870768148,40485.0,18837.76,M1284931394,0.0,0.0,0,0
CASH_IN,275187.22,C1520669058,631171.29,906358.51,C1787868648,18651089.7,18375902.47,0,0
TRANSFER,710571.75,C918143478,11172.0,0.0,C710063170,237218.78,1158815.41,0,0
PAYMENT,3032.52,C255144293,17883.0,14850.48,M2121740600,0.0,0.0,0,0
CASH_OUT,13457.91,C32037812,0.0,0.0,C1058680962,77186.42,90644.33,0,0
CASH_IN,471016.78,C223496759,1290615.93,1761632.71,C393980565,8052133.18,7581116.4,0,0
CASH_OUT,236994.14,C124856621,0.0,0.0,C1490959875,467399.66,704393.79,0,0
PAYMENT,43403.21,C1000092594,4256.29,0.0,M1074767782,0.0,0.0,0,0
PAYMENT,10254.93,C879620905,24679.73,14424.8,M111077565,0.0,0.0,0,0
CASH_OUT,567645.67,C1204501143,18747.0,0.0,C132440765,206937.57,774583.24,0,0
PAYMENT,11835.56,C988287348,1176.0,0.0,M260828951,0.0,0.0,0,0
CASH_OUT,32278.3,C964511888,0.0,0.0,C442563074,49939.91,82218.21,0,0
CASH_IN,18990.29,C2042516497,5304895.52,5323885.8,C28290307,1051262.21,846526.2,0,0
PAYMENT,28222.9,C1407199206,0.0,0.0,M1578861746,0.0,0.0,0,0
CASH_OUT,357472.68,C1515563775,11341.0,0.0,C1608299589,10500.0,359316.79,0,0
PAYMENT,9634.01,C1333976676,11192.0,1557.99,M520594286,0.0,0.0,0,0
TRANSFER,513213.04,C216936259,5083.0,0.0,C1296764723,0.0,513213.04,0,0
CASH_IN,427397.32,C753730501,2018709.86,2446107.18,C987780401,10966425.04,10539027.73,0,0
CASH_OUT,135471.93,C1673813936,0.0,0.0,C1863535745,256246.22,391718.15,0,0
PAYMENT,1969.66,C1261231056,0.0,0.0,M236269956,0.0,0.0,0,0
CASH_IN,170432.73,C1377008643,3995597.93,4166030.66,C1967397635,1076540.67,906107.93,0,0
CASH_OUT,320960.49,C432714120,0.0,0.0,C1358105790,17063861.94,17384822.42,0,0
PAYMENT,11952.39,C1541488264,0.0,0.0,M331174549,0.0,0.0,0,0
CASH_IN,61749.93,C791382977,6608074.9,6669824.83,C1470059343,302106.18,240356.25,0,0
CASH_IN,79445.67,C2123408854,6090.0,85535.67,C740933852,11082776.25,11003330.58,0,0
TRANSFER,133177.22,C1723654420,0.0,0.0,C2086550832,215720.43,348897.65,0,0
CASH_OUT,85921.66,C652863024,51821.0,0.0,C83674893,238805.79,324727.45,0,0
TRANSFER,658435.75,C1092732899,11895.34,0.0,C1177528140,1808323.66,2466759.41,0,0
CASH_OUT,280083.75,C629627072,544745.0,264661.25,C808764637,0.0,280083.75,0,0
CASH_IN,93254.09,C1183881514,3728362.51,3821616.6,C1904556969,558103.15,464849.06,0,0
CASH_IN,67731.95,C40876263,16206868.81,16274600.75,C990766972,37803525.56,37735793.61,0,0
PAYMENT,7968.06,C1393444223,20696.0,12727.94,M1467088381,0.0,0.0,0,0
CASH_OUT,233735.25,C1320869725,99973.0,0.0,C1637040622,362953.06,596688.31,0,0
TRANSFER,735137.13,C1916694391,0.0,0.0,C241332149,3024277.54,3352127.15,0,0
CASH_OUT,47705.81,C1027099712,10922.0,0.0,C821303175,172427.83,220133.64,0,0
CASH_OUT,82352.29,C209188975,16045.0,0.0,C935544163,0.0,82352.29,0,0
PAYMENT,47670.62,C42292599,21824.0,0.0,M1103805691,0.0,0.0,0,0
CASH_OUT,150013.13,C815865769,0.0,0.0,C831871259,241932.67,391945.8,0,0
TRANSFER,975897.02,C787190344,225069.28,0.0,C257147579,3292516.82,4395218.1,0,0
PAYMENT,3376.07,C1629471736,0.0,0.0,M1322233429,0.0,0.0,0,0
PAYMENT,8826.57,C315710775,292394.0,283567.43,M812950278,0.0,0.0,0,0
PAYMENT,22727.81,C484432967,21734.0,0.0,M1061464067,0.0,0.0,0,0
CASH_OUT,22508.64,C575910791,13364.0,0.0,C1031422172,457994.68,480503.33,0,0
PAYMENT,9792.83,C1065960927,23226.0,13433.17,M601429022,0.0,0.0,0,0
DEBIT,3777.12,C2020983818,0.0,0.0,C758375074,596163.89,599941.02,0,0
CASH_OUT,46872.29,C1233960677,5507.0,0.0,C1580830765,1377260.79,1424133.08,0,0
CASH_IN,85332.42,C418546674,3028249.17,3113581.59,C2114348773,218311.04,132978.62,0,0
CASH_OUT,167501.87,C1127002524,318058.0,150556.13,C2029698698,27626.55,195128.41,0,0
CASH_IN,49157.77,C151641292,3122.0,52279.77,C1986059999,1376757.78,1327600.0,0,0
DEBIT,1241.63,C1404334087,69702.0,68460.37,C1150863428,378456.59,379698.22,0,0
TRANSFER,556648.23,C560547840,21835.0,0.0,C653685741,1402176.05,1958824.28,0,0
TRANSFER,139156.3,C1433648718,0.0,0.0,C1991168890,1623276.73,1762433.03,0,0
TRANSFER,389774.87,C1016631553,413961.0,24186.13,C1563146523,10029501.63,10419276.5,0,0
PAYMENT,1215.04,C287925463,51222.0,50006.96,M32221248,0.0,0.0,0,0
PAYMENT,16676.11,C672194430,262543.26,245867.16,M1918571557,0.0,0.0,0,0
PAYMENT,9953.0,C366480185,0.0,0.0,M2050541538,0.0,0.0,0,0
PAYMENT,28121.29,C307644858,22065.0,0.0,M1946231452,0.0,0.0,0,0
CASH_IN,218006.27,C919355141,0.0,218006.27,C37969576,423849.75,205843.48,0,0
CASH_OUT,162872.03,C197135414,40515.0,0.0,C18822918,0.0,162872.03,0,0
PAYMENT,3973.39,C1719627835,17076.18,13102.79,M1298402277,0.0,0.0,0,0
CASH_IN,294383.11,C1251261703,14732353.81,15026736.92,C1882789841,1315778.96,0.0,0,0
PAYMENT,9741.3,C868567502,49899.97,40158.67,M1208934057,0.0,0.0,0,0
CASH_OUT,129577.84,C1099961554,0.0,0.0,C2012212537,511179.99,640757.83,0,0
PAYMENT,4924.5,C1809146087,423222.57,418298.07,M240857402,0.0,0.0,0,0
CASH_IN,287018.33,C550893,5377590.05,5664608.38,C218367020,4641738.37,4354720.04,0,0
CASH_OUT,222782.45,C635014570,4062.0,0.0,C1627923932,45790.28,104213.47,0,0
CASH_OUT,96272.4,C156690088,0.0,0.0,C2097207465,310468.73,406741.13,0,0
CASH_OUT,189786.97,C1980542562,453896.0,264109.03,C295331758,1326351.76,1516138.73,0,0
TRANSFER,18319.0,C1732959861,0.0,0.0,C990794556,393994.45,412313.44,0,0
CASH_OUT,106397.11,C1869189109,73488.0,0.0,C1077824104,500568.21,606965.32,0,0
CASH_OUT,230819.67,C1200920832,0.0,0.0,C27099082,554762.2,785581.87,0,0
CASH_IN,174245.24,C1184010297,7218619.68,7392864.92,C1015580881,1876531.41,1702286.17,0,0
CASH_OUT,287075.8,C1000651496,188653.0,0.0,C38517349,115767.13,402842.93,0,0
PAYMENT,22779.74,C70204734,1975.0,0.0,M1695849743,0.0,0.0,0,0
CASH_IN,25447.54,C267134603,1294772.23,1320219.77,C1991184172,333786.61,308339.08,0,0
CASH_OUT,21954.58,C57142223,0.0,0.0,C905392800,105036.78,126991.36,0,0
PAYMENT,7073.75,C1775257852,99490.0,92416.25,M1910635108,0.0,0.0,0,0
PAYMENT,5064.23,C511651916,0.0,0.0,M417137193,0.0,0.0,0,0
CASH_IN,62985.33,C782915047,1757.0,64742.33,C2065579882,0.0,0.0,0,0
CASH_IN,319027.94,C103353468,196308.65,515336.59,C75457483,1632414.98,1313387.04,0,0
CASH_IN,75632.18,C1323172565,90578.0,166210.18,C1961176822,875049.51,799417.33,0,0
CASH_IN,187402.05,C279768000,151056.0,338458.05,C1301907612,4649323.2,4461921.14,0,0
PAYMENT,4124.45,C143593264,0.0,0.0,M1360473204,0.0,0.0,0,0
CASH_IN,66930.49,C1737084034,189871.0,256801.49,C1017055484,225044.58,158114.09,0,0
CASH_OUT,229004.64,C2003483394,0.0,0.0,C1117482471,1988331.15,2217335.79,0,0
TRANSFER,89252.42,C1010451515,24312.0,0.0,C1324739720,48641.23,137893.65,0,0
CASH_IN,251527.01,C1422440769,1698.0,253225.01,C1666971510,48751.1,0.0,0,0
CASH_OUT,205390.09,C380050948,0.0,0.0,C380520210,617657.91,823048.0,0,0
PAYMENT,35548.44,C1800969284,0.0,0.0,M882574531,0.0,0.0,0,0
